,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
52,this 100-minute movie only has about 25 minutes of decent material .,0.919226496638009,"[0.8567679617305002, 0.9610630494181708, 0.9277016941644147, 0.9385700475408322, 0.8567679617305002, 0.8963806851704207, 0.9142122516076818, 0.8999067542734276, 0.9610630494181708, 0.8963806851704207, 0.9393470505162127, 0.9234140996827938, 0.9277016941644147, 0.9142122516076818, 0.9393470505162127, 0.9349013722756351, 0.9385700475408322, 0.8999067542734276, 0.9234140996827938, 0.9349013722756351]",spacy,0.6868696212768555,0,lime
53,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why .",0.9907408422323865,"[0.9941663941940324, 0.9906342107561038, 0.9863199696486011, 0.990846037835043, 0.9941663941940324, 0.9914811023753186, 0.9906957578039952, 0.9940805426047938, 0.9906342107561038, 0.9914811023753186, 0.9861729244313923, 0.9959939419059565, 0.9863199696486011, 0.9906957578039952, 0.9861729244313923, 0.9870175407686284, 0.990846037835043, 0.9940805426047938, 0.9959939419059565, 0.9870175407686284]",spacy,0.5935146808624268,0,lime
54,occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .,0.9614591719602744,"[0.9586187912944504, 0.982814065949832, 0.950515053995914, 0.950515053995914, 0.9586187912944504, 0.9487848148328103, 0.9774077654854011, 0.9774077654854011, 0.982814065949832, 0.9487848148328103, 0.9342642042815104, 0.9342642042815104, 0.950515053995914, 0.9774077654854011, 0.9342642042815104, 1.0, 0.950515053995914, 0.9774077654854011, 0.9342642042815104, 1.0]",spacy,0.4606499671936035,0,lime
55,"intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",0.9821732151548919,"[0.9723589834066915, 0.9898284823909297, 0.9722189736535788, 0.9756101313054126, 0.9723589834066915, 0.9868289834843719, 0.9844370422630515, 0.987166962532823, 0.9898284823909297, 0.9868289834843719, 0.9854528505919221, 0.9863558952947575, 0.9722189736535788, 0.9844370422630515, 0.9854528505919221, 0.9814738466253792, 0.9756101313054126, 0.987166962532823, 0.9863558952947575, 0.9814738466253792]",spacy,0.6374237537384033,0,lime
56,the wild thornberrys movie is a jolly surprise .,0.8980144042632225,"[0.9352410993757054, 0.9020785118777096, 0.8906031426865352, 0.9768652741899692, 0.9352410993757054, 0.8910841679949536, 0.8108234554291637, 0.900974578661538, 0.9020785118777096, 0.8910841679949536, 0.9107476707579656, 0.8866260774784555, 0.8906031426865352, 0.8108234554291637, 0.9107476707579656, 0.8751000641802289, 0.9768652741899692, 0.900974578661538, 0.8866260774784555, 0.8751000641802289]",spacy,0.423112154006958,0,lime
57,odd and weird .,0.7729667014781512,"[0.43241675369537835, 1.0, 1.0, 1.0, 0.43241675369537835, 0.43241675369537835, 0.43241675369537835, 0.43241675369537835, 1.0, 0.43241675369537835, 1.0, 1.0, 1.0, 0.43241675369537835, 1.0, 1.0, 1.0, 0.43241675369537835, 1.0, 1.0]",spacy,0.37677717208862305,0,lime
58,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction .",0.9950644529513806,"[0.9950382344812636, 0.9972356744500106, 0.9929627685001148, 1.0, 0.9950382344812636, 0.9954466464273763, 0.9909571268907034, 0.9950382344812636, 0.9972356744500106, 0.9954466464273763, 0.9937674013329473, 0.9972356744500106, 0.9929627685001148, 0.9909571268907034, 0.9937674013329473, 0.9929627685001148, 1.0, 0.9950382344812636, 0.9972356744500106, 0.9929627685001148]",spacy,0.779991626739502,0,lime
59,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes .,0.9802908905385299,"[0.9885538527687878, 0.9766038720104292, 0.9730873626102182, 0.9838249979454002, 0.9885538527687878, 0.9824879857613869, 0.977220035501156, 0.9729400917838722, 0.9766038720104292, 0.9824879857613869, 0.985929483280601, 0.984384980937461, 0.9730873626102182, 0.977220035501156, 0.985929483280601, 0.9778762427859861, 0.9838249979454002, 0.9729400917838722, 0.984384980937461, 0.9778762427859861]",spacy,0.5844094753265381,0,lime
60,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,0.9161767201023656,"[0.9120409197470744, 0.9361232652847338, 0.8981503184826605, 0.9289252875088848, 0.9120409197470744, 0.8946743436837318, 0.9333082437265409, 0.9172050346944854, 0.9361232652847338, 0.8946743436837318, 0.9065465378496635, 0.9196568240397333, 0.8981503184826605, 0.9333082437265409, 0.9065465378496635, 0.9151364260061456, 0.9289252875088848, 0.9172050346944854, 0.9196568240397333, 0.9151364260061456]",spacy,1.3246259689331055,0,lime
61,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",0.9883263312952755,"[0.9836948893214973, 0.9864728177696217, 0.9902702848891718, 0.9902702849303285, 0.9836948893214973, 0.9972879826672161, 0.9829851504079761, 0.98298515044883, 0.9864728177696217, 0.9972879826672161, 0.9846484438976914, 0.9846483795619149, 0.9902702848891718, 0.9829851504079761, 0.9846484438976914, 0.999999929058506, 0.9902702849303285, 0.98298515044883, 0.9846483795619149, 0.999999929058506]",spacy,0.5302233695983887,0,lime
62,plays like some corny television production from a bygone era,0.9402234297228299,"[0.9767038222430575, 0.9551772758455206, 0.9246588535387478, 0.9561442958124098, 0.9767038222430575, 0.93904218813953, 0.9320327166325032, 0.9569199339268104, 0.9551772758455206, 0.93904218813953, 0.9620031708855432, 0.9061565014433401, 0.9246588535387478, 0.9320327166325032, 0.9620031708855432, 0.893395538760836, 0.9561442958124098, 0.9569199339268104, 0.9061565014433401, 0.893395538760836]",spacy,0.4353818893432617,0,lime
63,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",0.9959736651759243,"[0.9952840990542595, 0.9978086165533266, 0.9937646982306557, 0.993993952327198, 0.9952840990542595, 0.9957369823852773, 0.9967356969981772, 0.9979321447818799, 0.9978086165533266, 0.9957369823852773, 0.995264326679601, 0.9945324065252827, 0.9937646982306557, 0.9967356969981772, 0.995264326679601, 0.9986837282235842, 0.993993952327198, 0.9979321447818799, 0.9945324065252827, 0.9986837282235842]",spacy,0.5950534343719482,0,lime
64,once you get into its rhythm . . . the movie becomes a heady experience .,0.9772788031062962,"[0.9797604113749275, 0.9673379572979784, 0.9742956968076535, 0.9912260661636012, 0.9797604113749275, 0.9684543544573233, 0.9880685955326393, 0.9787891684305785, 0.9673379572979784, 0.9684543544573233, 0.9696089059379599, 0.9699889932279858, 0.9742956968076535, 0.9880685955326393, 0.9696089059379599, 0.9852578818323163, 0.9912260661636012, 0.9787891684305785, 0.9699889932279858, 0.9852578818323163]",spacy,0.653355598449707,0,lime
65,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .",0.9954680190166337,"[0.9977461448599972, 0.9941982208462229, 0.9929425272203127, 0.995674735025817, 0.9977461448599972, 0.9942076020851778, 0.9924509464267847, 0.9957117329927204, 0.9941982208462229, 0.9942076020851778, 0.9968174252063486, 0.9975376123588019, 0.9929425272203127, 0.9924509464267847, 0.9968174252063486, 0.9973932431441549, 0.995674735025817, 0.9957117329927204, 0.9975376123588019, 0.9973932431441549]",spacy,0.6107001304626465,0,lime
66,this 10th film in the series looks and feels tired .,0.901388536128264,"[0.8279189083304347, 0.9243577788094202, 0.8233778386382957, 0.9253643107500339, 0.8279189083304347, 0.9099924970544581, 0.959873164113004, 0.9026157820948936, 0.9243577788094202, 0.9099924970544581, 0.9379772255884437, 0.9468518070126832, 0.8233778386382957, 0.959873164113004, 0.9379772255884437, 0.8555560488909723, 0.9253643107500339, 0.9026157820948936, 0.9468518070126832, 0.8555560488909723]",spacy,0.5899655818939209,0,lime
67,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",0.9780934324771353,"[0.9743299424691627, 0.9771605095352982, 0.9809572726542148, 0.9745533852281274, 0.9743299424691627, 0.9906298827299209, 0.9730450974168774, 0.9762726878946452, 0.9771605095352982, 0.9906298827299209, 0.9746250321691697, 0.9796203854438627, 0.9809572726542148, 0.9730450974168774, 0.9746250321691697, 0.9797401292300738, 0.9745533852281274, 0.9762726878946452, 0.9796203854438627, 0.9797401292300738]",spacy,1.7297852039337158,0,lime
68,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,0.9841794611230752,"[0.9872163430900978, 0.9784252567364974, 0.9795310865616514, 0.9901532402580213, 0.9872163430900978, 0.984816309594166, 0.9884900215703619, 0.9870485129818883, 0.9784252567364974, 0.984816309594166, 0.9879896372472459, 0.9774089418647962, 0.9795310865616514, 0.9884900215703619, 0.9879896372472459, 0.9807152613260255, 0.9901532402580213, 0.9870485129818883, 0.9774089418647962, 0.9807152613260255]",spacy,0.5240767002105713,0,lime
69,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .",0.9851197003777047,"[0.988703216417236, 0.9876605593224445, 0.9861279223484788, 0.9847675199801105, 0.988703216417236, 0.9838627344602966, 0.985442949514989, 0.9828692084067409, 0.9876605593224445, 0.9838627344602966, 0.978716888960609, 0.991662731722186, 0.9861279223484788, 0.985442949514989, 0.978716888960609, 0.9813832726439566, 0.9847675199801105, 0.9828692084067409, 0.991662731722186, 0.9813832726439566]",spacy,0.9463200569152832,0,lime
70,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,0.9551144691550073,"[0.9586388699695502, 0.9460500168081335, 0.9627952771705242, 0.9548843902280261, 0.9586388699695502, 0.948208892638653, 0.9530319348991144, 0.9453929148453925, 0.9460500168081335, 0.948208892638653, 0.9570458059711858, 0.9637430863464579, 0.9627952771705242, 0.9530319348991144, 0.9570458059711858, 0.9613535026730338, 0.9548843902280261, 0.9453929148453925, 0.9637430863464579, 0.9613535026730338]",spacy,2.0683064460754395,0,lime
71,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",0.983338623589221,"[0.9786894519422582, 0.9796618897027676, 0.9831063083267123, 0.9923793957521526, 0.9786894519422582, 0.9808337406857109, 0.9804783981393056, 0.9831320821192367, 0.9796618897027676, 0.9808337406857109, 0.9902443595887689, 0.978626202711653, 0.9831063083267123, 0.9804783981393056, 0.9902443595887689, 0.9862344069236443, 0.9923793957521526, 0.9831320821192367, 0.978626202711653, 0.9862344069236443]",spacy,1.463564157485962,0,lime
72,rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,0.8998979786060902,"[0.9100871570091172, 0.9270938930547512, 0.9387271092226238, 0.853289763647494, 0.9100871570091172, 0.8968067094154419, 0.9041729953934396, 0.932238962285161, 0.9270938930547512, 0.8968067094154419, 0.908939888159565, 0.8127072808542222, 0.9387271092226238, 0.9041729953934396, 0.908939888159565, 0.9149160270190853, 0.853289763647494, 0.932238962285161, 0.8127072808542222, 0.9149160270190853]",spacy,1.0799009799957275,0,lime
73,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",0.9844900550606213,"[0.9830640570558548, 0.9919447139256926, 0.9842535311663585, 0.9833295522144851, 0.9830640570558548, 0.9795855701139757, 0.987686356293568, 0.981536355594368, 0.9919447139256926, 0.9795855701139757, 0.9806450594004513, 0.9851605081701647, 0.9842535311663585, 0.987686356293568, 0.9806450594004513, 0.9876948466712943, 0.9833295522144851, 0.981536355594368, 0.9851605081701647, 0.9876948466712943]",spacy,0.6504538059234619,0,lime
74,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .",0.9932853555440253,"[0.9918448780230585, 0.9979636280762126, 0.9926982848907087, 0.9923124779973613, 0.9918448780230585, 0.9933263642260373, 0.991901521847544, 0.9973104259313327, 0.9979636280762126, 0.9933263642260373, 0.9926777064714217, 0.991363460663595, 0.9926982848907087, 0.991901521847544, 0.9926777064714217, 0.9914548073129803, 0.9923124779973613, 0.9973104259313327, 0.991363460663595, 0.9914548073129803]",spacy,0.5265398025512695,0,lime
