,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
52,only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm .,0.9866367066640596,"[0.9856152172565097, 0.9846335985587277, 0.9824859499984073, 0.9941535358876421, 0.9856152172565097, 0.9919857135294, 0.9809676001161092, 0.9863434215569574, 0.9846335985587277, 0.9919857135294, 0.988683406064403, 0.9856474622016067, 0.9824859499984073, 0.9809676001161092, 0.988683406064403, 0.9858511614708317, 0.9941535358876421, 0.9863434215569574, 0.9856474622016067, 0.9858511614708317]",spacy,0.6210412979125977,0,lime
53,"you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .",0.9884193783280208,"[0.9879612756984062, 0.9871632242624085, 0.9802532579442189, 0.9916010539598438, 0.9879612756984062, 0.9873833189169005, 0.9892632405432923, 0.9890274378690205, 0.9871632242624085, 0.9873833189169005, 0.9862587947457255, 0.995944709074591, 0.9802532579442189, 0.9892632405432923, 0.9862587947457255, 0.9893374702658011, 0.9916010539598438, 0.9890274378690205, 0.995944709074591, 0.9893374702658011]",spacy,0.5882532596588135,0,lime
54,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !",0.9964110183591142,"[0.9958109042877223, 0.9955751959308049, 0.9958777096362958, 0.9954089060215934, 0.9958109042877223, 0.9966622321615637, 0.9978572995696016, 0.9963714463746556, 0.9955751959308049, 0.9966622321615637, 0.9976919913020247, 0.995787259683312, 0.9958777096362958, 0.9978572995696016, 0.9976919913020247, 0.9970672386235685, 0.9954089060215934, 0.9963714463746556, 0.995787259683312, 0.9970672386235685]",spacy,0.6504895687103271,0,lime
55,once you get into its rhythm . . . the movie becomes a heady experience .,0.9843339065539188,"[0.9715919925756549, 0.9747572759279648, 0.9774942472321363, 0.9835488266152106, 0.9715919925756549, 0.9849385710667387, 0.9854760516882048, 0.9871766685614669, 0.9747572759279648, 0.9849385710667387, 0.9910982253456787, 0.9934516372840041, 0.9774942472321363, 0.9854760516882048, 0.9910982253456787, 0.9938055692421289, 0.9835488266152106, 0.9871766685614669, 0.9934516372840041, 0.9938055692421289]",spacy,0.5374345779418945,0,lime
56,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .",0.9958073408952787,"[0.9946738651743403, 0.9965282769451518, 0.9946738651743403, 0.9951165191262984, 0.9946738651743403, 0.9949395899963948, 1.0, 0.9957878349708369, 0.9965282769451518, 0.9949395899963948, 0.9949395899963948, 0.9956260325981928, 0.9946738651743403, 1.0, 0.9949395899963948, 0.9957878349708369, 0.9951165191262984, 0.9957878349708369, 0.9956260325981928, 0.9957878349708369]",spacy,0.6627473831176758,0,lime
57,this 10th film in the series looks and feels tired .,0.9455875378286802,"[0.9574614934096193, 0.9574614934096193, 0.9458521635312644, 0.946300687530981, 0.9574614934096193, 1.0, 0.9198714329849033, 0.9143598222150611, 0.9574614934096193, 1.0, 0.9198714329849033, 0.9143598222150611, 0.9458521635312644, 0.9198714329849033, 0.9198714329849033, 0.9803370300053886, 0.946300687530981, 0.9143598222150611, 0.9143598222150611, 0.9803370300053886]",spacy,0.5024170875549316,0,lime
58,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",0.994901275015455,"[0.9964303823888523, 0.9960797957413836, 0.9948812134713017, 0.990890110817721, 0.9964303823888523, 0.9974937315890192, 0.9952682984167618, 0.992246061633579, 0.9960797957413836, 0.9974937315890192, 0.9955947572567649, 0.9932079185336015, 0.9948812134713017, 0.9952682984167618, 0.9955947572567649, 0.9969204803055661, 0.990890110817721, 0.992246061633579, 0.9932079185336015, 0.9969204803055661]",spacy,0.8910751342773438,0,lime
59,"[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them .",0.9278634690753215,"[0.9268508881183078, 0.9259961644976006, 0.9234547435021748, 0.9193132937267908, 0.9268508881183078, 0.9337701798512565, 0.9563705453097465, 0.9127966530964005, 0.9259961644976006, 0.9337701798512565, 0.9408546538750036, 0.9249879381443554, 0.9234547435021748, 0.9563705453097465, 0.9408546538750036, 0.9142396306315773, 0.9193132937267908, 0.9127966530964005, 0.9249879381443554, 0.9142396306315773]",spacy,2.466006278991699,0,lime
60,the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler .,0.9934539135457973,"[0.9927412152389201, 0.9942430668771188, 0.9910619354360684, 0.9937624573203201, 0.9927412152389201, 0.9921535572042358, 0.990805639965538, 0.9950606535331405, 0.9942430668771188, 0.9921535572042358, 0.9965050161580973, 0.9955670313688697, 0.9910619354360684, 0.990805639965538, 0.9965050161580973, 0.9926385623556627, 0.9937624573203201, 0.9950606535331405, 0.9955670313688697, 0.9926385623556627]",spacy,0.9475958347320557,0,lime
61,"if you're a wwf fan , or you related to the people who watched the robots getting butchered in a . i . , you'll probably like rollerball .",0.9878653935531171,"[0.987253903989733, 0.9875585478144204, 0.9846671342890692, 0.9823629139691147, 0.987253903989733, 0.9907071788947514, 0.9893785471946059, 0.9941494479303153, 0.9875585478144204, 0.9907071788947514, 0.9884619801331446, 0.9853119551019189, 0.9846671342890692, 0.9893785471946059, 0.9884619801331446, 0.9888023262140964, 0.9823629139691147, 0.9941494479303153, 0.9853119551019189, 0.9888023262140964]",spacy,0.9901740550994873,0,lime
62,rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,0.9876901794958078,"[0.9884532005546619, 0.9853505175572539, 0.992249843628149, 0.9963953987856236, 0.9884532005546619, 0.9867684313282102, 0.9830715063541487, 0.9849832815184311, 0.9853505175572539, 0.9867684313282102, 0.9834943862970783, 0.983090275804171, 0.992249843628149, 0.9830715063541487, 0.9834943862970783, 0.9930449531303499, 0.9963953987856236, 0.9849832815184311, 0.983090275804171, 0.9930449531303499]",spacy,0.5704522132873535,0,lime
63,"full frontal had no effect and elicited no sympathies for any of the characters . by that measure , it is a failure .",0.9904197119708499,"[0.9816451716449613, 0.9915639600489776, 0.985170208707378, 0.9851985457884253, 0.9816451716449613, 0.993809508788024, 0.9955776480377568, 0.9920608060380918, 0.9915639600489776, 0.993809508788024, 0.9946016213112426, 0.9936700100959378, 0.985170208707378, 0.9955776480377568, 0.9946016213112426, 0.9908996392477045, 0.9851985457884253, 0.9920608060380918, 0.9936700100959378, 0.9908996392477045]",spacy,0.7979269027709961,0,lime
64,"the drama was so uninspiring that even a story immersed in love , lust , and sin couldn't keep my attention .",0.9883180486328238,"[0.9921412821233747, 0.9900862814903515, 0.9912913186329751, 0.9857913379447869, 0.9921412821233747, 0.99135907089689, 0.9927993753780514, 0.9857365283843439, 0.9900862814903515, 0.99135907089689, 0.9888487726316968, 0.98159607199996, 0.9912913186329751, 0.9927993753780514, 0.9888487726316968, 0.9835304468458094, 0.9857913379447869, 0.9857365283843439, 0.98159607199996, 0.9835304468458094]",spacy,0.5874521732330322,0,lime
65,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,0.9624371623865213,"[0.9533740431331937, 0.9676322407822502, 0.9486880855113515, 0.9290009488017024, 0.9533740431331937, 0.9682651856787488, 0.9652021871905235, 0.9499065419231097, 0.9676322407822502, 0.9682651856787488, 0.986910492201312, 0.9728840734941646, 0.9486880855113515, 0.9652021871905235, 0.986910492201312, 0.9825078251488588, 0.9290009488017024, 0.9499065419231097, 0.9728840734941646, 0.9825078251488588]",spacy,0.6834712028503418,0,lime
66,"the script is a tired one , with few moments of joy rising above the stale material .",0.9738701992185572,"[0.9671064274807041, 0.9908751801288159, 0.9783410450196345, 0.9858412724805734, 0.9671064274807041, 0.9568048882782049, 0.9651341934876098, 0.9608292047588192, 0.9908751801288159, 0.9568048882782049, 0.9827591397588368, 0.981080301393054, 0.9783410450196345, 0.9651341934876098, 0.9827591397588368, 0.9699303393993203, 0.9858412724805734, 0.9608292047588192, 0.981080301393054, 0.9699303393993203]",spacy,0.6895010471343994,0,lime
67,"the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole' was one of the films so declared this year , but it's really more of the next pretty good thing .",0.9968714376511528,"[0.9971072851095993, 0.9955832442682564, 0.9970785588943528, 0.9964745646372289, 0.9971072851095993, 0.9972325840272153, 0.9975158625915964, 0.9979087066143378, 0.9955832442682564, 0.9972325840272153, 0.995836340318065, 0.9976824914885182, 0.9970785588943528, 0.9975158625915964, 0.995836340318065, 0.9962947385623567, 0.9964745646372289, 0.9979087066143378, 0.9976824914885182, 0.9962947385623567]",spacy,0.7738077640533447,0,lime
68,"the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .",0.9941557806575897,"[0.9935273709992755, 0.9944935772369534, 0.9947115520448014, 0.993139693605327, 0.9935273709992755, 0.9935567658572727, 0.9948122269708651, 0.9958969380562644, 0.9944935772369534, 0.9935567658572727, 0.9948280796451974, 0.993199314926547, 0.9947115520448014, 0.9948122269708651, 0.9948280796451974, 0.9933922872333937, 0.993139693605327, 0.9958969380562644, 0.993199314926547, 0.9933922872333937]",spacy,0.6151864528656006,0,lime
69,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",0.9927622861303449,"[0.9920488415208406, 0.9979676161305284, 0.9919494905503548, 0.9930113947085295, 0.9920488415208406, 0.9931620050593486, 0.9918002302151769, 0.9909791823208386, 0.9979676161305284, 0.9931620050593486, 0.9928521737884527, 0.9930153956770169, 0.9919494905503548, 0.9918002302151769, 0.9928521737884527, 0.990836531332362, 0.9930113947085295, 0.9909791823208386, 0.9930153956770169, 0.990836531332362]",spacy,0.826678991317749,0,lime
70,broomfield turns his distinctive 'blundering' style into something that could really help clear up the case .,0.9870580688638994,"[0.9858510510927705, 0.9804294115914327, 0.9823944542272036, 0.9898551164195319, 0.9858510510927705, 0.9816636545239584, 0.9842575919805273, 0.9901444767298258, 0.9804294115914327, 0.9816636545239584, 0.9952827000049463, 0.9901007714636799, 0.9823944542272036, 0.9842575919805273, 0.9952827000049463, 0.990601460605118, 0.9898551164195319, 0.9901444767298258, 0.9901007714636799, 0.990601460605118]",spacy,0.559567928314209,0,lime
71,will amuse and provoke adventurous adults in specialty venues .,0.9200837935164847,"[0.9085717711568996, 0.9381493760409442, 0.9402138243298747, 0.9070221401270238, 0.9085717711568996, 0.8896547587892517, 0.8938359670149829, 0.953831778481975, 0.9381493760409442, 0.8896547587892517, 0.9437727573867314, 0.9210591663654094, 0.9402138243298747, 0.8938359670149829, 0.9437727573867314, 0.9047263954717516, 0.9070221401270238, 0.953831778481975, 0.9210591663654094, 0.9047263954717516]",spacy,0.5084636211395264,0,lime
72,the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic . ',0.9850912171230402,"[0.9835913426568573, 0.9808434179513467, 0.9894431117738002, 0.9830853788733147, 0.9835913426568573, 0.9725150637612351, 0.9971074985937937, 0.9949148332689636, 0.9808434179513467, 0.9725150637612351, 0.9798679462234071, 0.9763288719864478, 0.9894431117738002, 0.9971074985937937, 0.9798679462234071, 0.9932147061412352, 0.9830853788733147, 0.9949148332689636, 0.9763288719864478, 0.9932147061412352]",spacy,0.5957827568054199,0,lime
73,cloaks a familiar anti-feminist equation ( career - kids = misery ) in tiresome romantic-comedy duds .,0.9584270756255417,"[0.9581650486780218, 0.9658263014264566, 0.9618041719843426, 0.9550597321374904, 0.9581650486780218, 0.9670130765623868, 0.9455311413875972, 0.9824430143245493, 0.9658263014264566, 0.9670130765623868, 0.9491580072200843, 0.9591652637546946, 0.9618041719843426, 0.9455311413875972, 0.9491580072200843, 0.9401049987797951, 0.9550597321374904, 0.9824430143245493, 0.9591652637546946, 0.9401049987797951]",spacy,0.5795233249664307,0,lime
74,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",0.9941753131234847,"[0.9927361223899328, 0.9962855872991987, 0.994567408996718, 0.9953014496933388, 0.9927361223899328, 0.9922526137138572, 0.9916336191290287, 0.9922606858982744, 0.9962855872991987, 0.9922526137138572, 0.9972156359854896, 0.9957378236780748, 0.994567408996718, 0.9916336191290287, 0.9972156359854896, 0.993762184450937, 0.9953014496933388, 0.9922606858982744, 0.9957378236780748, 0.993762184450937]",spacy,0.5993561744689941,0,lime
