,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
0,polarity,DNN,0.5714285714285714,0.0,l0,,0.773831844329834,0.0414099693298339
1,polarity,DNN,0.40298220897396103,0.0,pairwise,,0.773831844329834,0.0414099693298339
2,polarity,DNN,0.5714285714285714,0.0,cosine,,0.773831844329834,0.0414099693298339
3,polarity,DNN,0.7536315445795774,0.5147606676818812,spacy,,0.773831844329834,0.0414099693298339
0,polarity,DNN,0.857843137254902,0.15441176470588236,l0,,0.6504416465759277,0.0296487808227539
1,polarity,DNN,0.753244492823414,0.07870893949125285,pairwise,,0.6504416465759277,0.0296487808227539
2,polarity,DNN,0.8574929257125442,0.12126781251816648,cosine,,0.6504416465759277,0.0296487808227539
3,polarity,DNN,0.9760944993538196,0.571693217707858,spacy,,0.6504416465759277,0.0296487808227539
0,polarity,DNN,0.5416666666666667,0.0,l0,,1.5138733386993408,0.0277209281921386
1,polarity,DNN,0.39734595291244584,0.0,pairwise,,1.5138733386993408,0.0277209281921386
2,polarity,DNN,0.5400617248673217,0.0,cosine,,1.5138733386993408,0.0277209281921386
3,polarity,DNN,0.8915274573535286,0.4802104342709237,spacy,,1.5138733386993408,0.0277209281921386
0,polarity,DNN,0.8,0.15000000000000002,l0,,0.13878417015075684,0.0371730327606201
1,polarity,DNN,0.6694188517266484,0.08768681980142445,pairwise,,0.13878417015075684,0.0371730327606201
2,polarity,DNN,0.7999999999999998,0.14142135623730948,cosine,,0.13878417015075684,0.0371730327606201
3,polarity,DNN,0.9634915723432768,0.6791744586220374,spacy,,0.13878417015075684,0.0371730327606201
0,polarity,DNN,0.9,0.0,l0,,0.10005354881286621,0.0347981452941894
1,polarity,DNN,0.8200207392821179,0.0,pairwise,,0.10005354881286621,0.0347981452941894
2,polarity,DNN,0.8999999999999998,0.0,cosine,,0.10005354881286621,0.0347981452941894
3,polarity,DNN,0.9876491945331447,0.445169979262341,spacy,,0.10005354881286621,0.0347981452941894
0,polarity,DNN,0.8444444444444444,0.0,l0,,0.2055037021636963,0.0364251136779785
1,polarity,DNN,0.7060777744337088,0.0,pairwise,,0.2055037021636963,0.0364251136779785
2,polarity,DNN,0.8432740427115678,0.0,cosine,,0.2055037021636963,0.0364251136779785
3,polarity,DNN,0.9666258232784191,0.5199236637892589,spacy,,0.2055037021636963,0.0364251136779785
0,polarity,DNN,0.7738095238095238,0.0,l0,,0.13461065292358398,0.0256056785583496
1,polarity,DNN,0.6327904583679949,0.0,pairwise,,0.13461065292358398,0.0256056785583496
2,polarity,DNN,0.7715167498104595,0.0,cosine,,0.13461065292358398,0.0256056785583496
3,polarity,DNN,0.9440095296382416,0.6265876891240811,spacy,,0.13461065292358398,0.0256056785583496
0,polarity,DNN,0.8492647058823529,0.28125,l0,,0.132673978805542,0.059952974319458
1,polarity,DNN,0.7341458271928372,0.1353224211007335,pairwise,,0.132673978805542,0.059952974319458
2,polarity,DNN,0.8346223261119857,0.2051956704170308,cosine,,0.132673978805542,0.059952974319458
3,polarity,DNN,0.9855322490304315,0.6913616641188101,spacy,,0.132673978805542,0.059952974319458
0,polarity,DNN,0.46153846153846156,0.0,l0,,1.7410836219787598,0.0296850204467773
1,polarity,DNN,0.31891564978677206,0.0,pairwise,,1.7410836219787598,0.0296850204467773
2,polarity,DNN,0.4615384615384616,0.0,cosine,,1.7410836219787598,0.0296850204467773
3,polarity,DNN,0.9094414973198807,0.5437483968416923,spacy,,1.7410836219787598,0.0296850204467773
0,polarity,DNN,0.8333333333333333,0.0,l0,,0.1405963897705078,0.0243599414825439
1,polarity,DNN,0.7092972666062737,0.0,pairwise,,0.1405963897705078,0.0243599414825439
2,polarity,DNN,0.8164965809277261,0.0,cosine,,0.1405963897705078,0.0243599414825439
3,polarity,DNN,0.966336492918846,0.5876249241543529,spacy,,0.1405963897705078,0.0243599414825439
