,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
0,polarity,DNN,0.5892857142857143,0.0,l0,,0.07718062400817871,0.0414099693298339
1,polarity,DNN,0.10554493425696253,0.0,pairwise,,0.07718062400817871,0.0414099693298339
2,polarity,DNN,0.1815682598006407,0.0,cosine,,0.07718062400817871,0.0414099693298339
3,polarity,DNN,0.5814807057967055,0.5147606676818812,spacy,,0.07718062400817871,0.0414099693298339
0,polarity,DNN,0.7486631016042781,0.15441176470588236,l0,,0.1657555103302002,0.0296487808227539
1,polarity,DNN,0.15712144299158023,0.07870893949125285,pairwise,,0.1657555103302002,0.0296487808227539
2,polarity,DNN,0.2542464180904607,0.12126781251816648,cosine,,0.1657555103302002,0.0296487808227539
3,polarity,DNN,0.9475087090810748,0.571693217707858,spacy,,0.1657555103302002,0.0296487808227539
0,polarity,DNN,0.5,0.0,l0,,0.20238876342773438,0.0277209281921386
1,polarity,DNN,0.037696890079773906,0.0,pairwise,,0.20238876342773438,0.0277209281921386
2,polarity,DNN,0.0660338179744218,0.0,cosine,,0.20238876342773438,0.0277209281921386
3,polarity,DNN,0.5588612639370039,0.4802104342709237,spacy,,0.20238876342773438,0.0277209281921386
0,polarity,DNN,0.8444444444444444,0.15000000000000002,l0,,0.044542789459228516,0.0371730327606201
1,polarity,DNN,0.4557948788159227,0.08768681980142445,pairwise,,0.044542789459228516,0.0371730327606201
2,polarity,DNN,0.6135719910778963,0.14142135623730948,cosine,,0.044542789459228516,0.0371730327606201
3,polarity,DNN,0.9734643398214717,0.6791744586220374,spacy,,0.044542789459228516,0.0371730327606201
0,polarity,DNN,0.8444444444444444,0.0,l0,,0.044420480728149414,0.0347981452941894
1,polarity,DNN,0.4557948788159227,0.0,pairwise,,0.044420480728149414,0.0347981452941894
2,polarity,DNN,0.6135719910778963,0.0,cosine,,0.044420480728149414,0.0347981452941894
3,polarity,DNN,0.9672325455967535,0.445169979262341,spacy,,0.044420480728149414,0.0347981452941894
0,polarity,DNN,0.8263888888888888,0.0,l0,,0.044219255447387695,0.0364251136779785
1,polarity,DNN,0.39006559536774454,0.0,pairwise,,0.044219255447387695,0.0364251136779785
2,polarity,DNN,0.5833333333333334,0.0,cosine,,0.044219255447387695,0.0364251136779785
3,polarity,DNN,0.955953243987222,0.5199236637892589,spacy,,0.044219255447387695,0.0364251136779785
0,polarity,DNN,0.7333333333333334,0.0,l0,,0.03801536560058594,0.0256056785583496
1,polarity,DNN,0.3039830649662256,0.0,pairwise,,0.03801536560058594,0.0256056785583496
2,polarity,DNN,0.45291081365783836,0.0,cosine,,0.03801536560058594,0.0256056785583496
3,polarity,DNN,0.947979564884363,0.6265876891240811,spacy,,0.03801536560058594,0.0256056785583496
0,polarity,DNN,0.9705882352941176,0.28125,l0,,0.05957770347595215,0.059952974319458
1,polarity,DNN,0.7187581928059821,0.1353224211007335,pairwise,,0.05957770347595215,0.059952974319458
2,polarity,DNN,0.8237544710479138,0.2051956704170308,cosine,,0.05957770347595215,0.059952974319458
3,polarity,DNN,0.9999999589351352,0.6913616641188101,spacy,,0.05957770347595215,0.059952974319458
0,polarity,DNN,0.7067307692307692,0.0,l0,,0.24788689613342285,0.0296850204467773
1,polarity,DNN,0.09229648186278686,0.0,pairwise,,0.24788689613342285,0.0296850204467773
2,polarity,DNN,0.1463423517512409,0.0,cosine,,0.24788689613342285,0.0296850204467773
3,polarity,DNN,0.9251744818547641,0.5437483968416923,spacy,,0.24788689613342285,0.0296850204467773
0,polarity,DNN,0.5833333333333333,0.0,l0,,0.03781771659851074,0.0243599414825439
1,polarity,DNN,0.18435554192630063,0.0,pairwise,,0.03781771659851074,0.0243599414825439
2,polarity,DNN,0.30151134457776363,0.0,cosine,,0.03781771659851074,0.0243599414825439
3,polarity,DNN,0.8976720742064762,0.5876249241543529,spacy,,0.03781771659851074,0.0243599414825439
0,polarity,DNN,0.75,0.0,l0,,0.034111976623535156,0.0837371349334716
1,polarity,DNN,0.23076792961123066,0.0,pairwise,,0.034111976623535156,0.0837371349334716
