,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
2,fake,DNN,0.7302967433402214,0.0,cosine,,0.11226463317871094,0.0597214698791503
3,fake,DNN,0.9272078444021161,0.4998465004649291,spacy,,0.11226463317871094,0.0597214698791503
0,fake,DNN,0.3666666666666667,0.0,l0,,0.2916126251220703,0.0703496932983398
1,fake,DNN,0.22576484600261604,0.0,pairwise,,0.2916126251220703,0.0703496932983398
2,fake,DNN,0.3651483716701107,0.0,cosine,,0.2916126251220703,0.0703496932983398
3,fake,DNN,0.7566819725846499,0.6568833553221617,spacy,,0.2916126251220703,0.0703496932983398
0,fake,DNN,0.875,0.0,l0,,0.13721323013305664,0.068336009979248
1,fake,DNN,0.8673636849609287,0.0,pairwise,,0.13721323013305664,0.068336009979248
2,fake,DNN,0.8749999999999998,0.0,cosine,,0.13721323013305664,0.068336009979248
3,fake,DNN,0.9549748632243565,0.6803707202986016,spacy,,0.13721323013305664,0.068336009979248
0,fake,DNN,0.4772727272727273,0.0,l0,,3.426114559173584,0.0681853294372558
1,fake,DNN,0.3157851025196653,0.0,pairwise,,3.426114559173584,0.0681853294372558
2,fake,DNN,0.4767312946227962,0.0,cosine,,3.426114559173584,0.0681853294372558
3,fake,DNN,0.8738930039608754,0.46080911687907455,spacy,,3.426114559173584,0.0681853294372558
0,fake,DNN,0.6666666666666666,0.0,l0,,0.23096942901611328,0.0517003536224365
1,fake,DNN,0.5507796339456278,0.0,pairwise,,0.23096942901611328,0.0517003536224365
2,fake,DNN,0.6666666666666666,0.0,cosine,,0.23096942901611328,0.0517003536224365
3,fake,DNN,0.8517069091498334,0.4494656159091055,spacy,,0.23096942901611328,0.0517003536224365
0,fake,DNN,0.375,0.0,l0,,0.9282519817352295,0.0543909072875976
1,fake,DNN,0.2329796548048752,0.0,pairwise,,0.9282519817352295,0.0543909072875976
2,fake,DNN,0.37499999999999994,0.0,cosine,,0.9282519817352295,0.0543909072875976
3,fake,DNN,0.7680214634244886,0.5678319254196582,spacy,,0.9282519817352295,0.0543909072875976
0,fake,DNN,0.75,0.0,l0,,0.11062073707580566,0.0644018650054931
1,fake,DNN,0.5586177528223194,0.0,pairwise,,0.11062073707580566,0.0644018650054931
2,fake,DNN,0.7499999999999999,0.0,cosine,,0.11062073707580566,0.0644018650054931
3,fake,DNN,0.9580424384585204,0.5374947535554251,spacy,,0.11062073707580566,0.0644018650054931
0,fake,DNN,0.5714285714285714,0.0,l0,,0.3269171714782715,0.0353085994720459
1,fake,DNN,0.3360969272762574,0.0,pairwise,,0.3269171714782715,0.0353085994720459
2,fake,DNN,0.5714285714285714,0.0,cosine,,0.3269171714782715,0.0353085994720459
3,fake,DNN,0.8965138543132591,0.42210942928558404,spacy,,0.3269171714782715,0.0353085994720459
0,fake,DNN,0.275,0.0,l0,,1.324882984161377,0.04604172706604
1,fake,DNN,0.16043973993961197,0.0,pairwise,,1.324882984161377,0.04604172706604
2,fake,DNN,0.27386127875258304,0.0,cosine,,1.324882984161377,0.04604172706604
3,fake,DNN,0.6755109984277305,0.5603755761563476,spacy,,1.324882984161377,0.04604172706604
0,fake,DNN,0.7777777777777778,0.0,l0,,0.2689480781555176,0.0518803596496582
1,fake,DNN,0.6029748160380571,0.0,pairwise,,0.2689480781555176,0.0518803596496582
2,fake,DNN,0.7777777777777778,0.0,cosine,,0.2689480781555176,0.0518803596496582
3,fake,DNN,0.9523081962417217,0.5200774559360314,spacy,,0.2689480781555176,0.0518803596496582
0,fake,DNN,0.4,0.0,l0,,0.5606560707092285,0.0341272354125976
1,fake,DNN,0.25233420143369617,0.0,pairwise,,0.5606560707092285,0.0341272354125976
2,fake,DNN,0.3999999999999999,0.0,cosine,,0.5606560707092285,0.0341272354125976
3,fake,DNN,0.7609380367458927,0.4133588122865853,spacy,,0.5606560707092285,0.0341272354125976
0,fake,DNN,0.5277777777777778,0.43333333333333335,l0,,1.0531470775604248,0.0624010562896728
1,fake,DNN,0.29876035114318833,0.23773923857522397,pairwise,,1.0531470775604248,0.0624010562896728
2,fake,DNN,0.45643546458763845,0.3651483716701107,cosine,,1.0531470775604248,0.0624010562896728
3,fake,DNN,0.8637161459721596,0.7942696815925543,spacy,,1.0531470775604248,0.0624010562896728
0,fake,DNN,0.8590909090909091,0.13333333333333333,l0,,0.22907161712646484,0.0699357986450195
1,fake,DNN,0.7327068970668786,0.0,pairwise,,0.22907161712646484,0.0699357986450195
2,fake,DNN,0.8581163303210331,0.12909944487358058,cosine,,0.22907161712646484,0.0699357986450195
3,fake,DNN,0.9595379281822217,0.516746156111557,spacy,,0.22907161712646484,0.0699357986450195
0,fake,DNN,0.4375,0.0,l0,,1.1641285419464111,0.0444207191467285
1,fake,DNN,0.27982806524328774,0.0,pairwise,,1.1641285419464111,0.0444207191467285
2,fake,DNN,0.43301270189221935,0.0,cosine,,1.1641285419464111,0.0444207191467285
3,fake,DNN,0.7882989868074177,0.5294137883597761,spacy,,1.1641285419464111,0.0444207191467285
0,fake,DNN,0.8,0.0,l0,,0.11090540885925293,0.0366017818450927
1,fake,DNN,0.6694188517266484,0.0,pairwise,,0.11090540885925293,0.0366017818450927
2,fake,DNN,0.7999999999999998,0.0,cosine,,0.11090540885925293,0.0366017818450927
3,fake,DNN,0.940562535447994,0.5659528816735855,spacy,,0.11090540885925293,0.0366017818450927
0,fake,DNN,0.4017857142857143,0.0,l0,,0.7107176780700684,0.0266540050506591
1,fake,DNN,0.27982806524328774,0.0,pairwise,,0.7107176780700684,0.0266540050506591
2,fake,DNN,0.40089186286863654,0.0,cosine,,0.7107176780700684,0.0266540050506591
3,fake,DNN,0.860619258301367,0.37724809409748167,spacy,,0.7107176780700684,0.0266540050506591
0,fake,DNN,0.7083333333333333,0.375,l0,,0.5787234306335449,0.0586445331573486
1,fake,DNN,0.5632545094333109,0.2995800525335757,pairwise,,0.5787234306335449,0.0586445331573486
2,fake,DNN,0.7035264706814485,0.45226701686664544,cosine,,0.5787234306335449,0.0586445331573486
3,fake,DNN,0.9333354800291978,0.8143113978397197,spacy,,0.5787234306335449,0.0586445331573486
0,fake,DNN,0.42857142857142855,0.0,l0,,1.4263198375701904,0.0376691818237304
1,fake,DNN,0.18443191662261305,0.0,pairwise,,1.4263198375701904,0.0376691818237304
2,fake,DNN,0.2857142857142857,0.0,cosine,,1.4263198375701904,0.0376691818237304
3,fake,DNN,0.6499506965060499,0.5763906073202071,spacy,,1.4263198375701904,0.0376691818237304
0,fake,DNN,0.5,0.0,l0,,1.5948119163513184,0.0753669738769531
1,fake,DNN,0.2329796548048752,0.0,pairwise,,1.5948119163513184,0.0753669738769531
2,fake,DNN,0.37499999999999994,0.0,cosine,,1.5948119163513184,0.0753669738769531
3,fake,DNN,0.8802098507344455,0.6061360682859335,spacy,,1.5948119163513184,0.0753669738769531
0,fake,DNN,0.6333333333333333,0.0,l0,,0.6531150341033936,0.0656299591064453
