,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
1,polarity,DNN,0.11234277891542777,0.0,pairwise,,54.415353298187256,1.4780869484
2,polarity,DNN,0.19999999999999996,0.0,cosine,,54.415353298187256,1.4780869484
3,polarity,DNN,0.8070963239909849,0.6356842925925128,spacy,,54.415353298187256,1.4780869484
0,polarity,DNN,0.7777777777777778,0.7388888888888889,l0,,89.89703893661499,1.4669213295
1,polarity,DNN,0.7060777744337088,0.6029748160380571,pairwise,,89.89703893661499,1.4669213295
2,polarity,DNN,0.7777777777777778,0.7378647873726218,cosine,,89.89703893661499,1.4669213295
3,polarity,DNN,0.9546403604687331,0.914773247194823,spacy,,89.89703893661499,1.4669213295
0,polarity,DNN,0.6666666666666666,0.20202020202020202,l0,,75.87035322189331,1.4923021793
1,polarity,DNN,0.5031026124151314,0.11914719328677728,pairwise,,75.87035322189331,1.4923021793
2,polarity,DNN,0.6666666666666666,0.20100756305184242,cosine,,75.87035322189331,1.4923021793
3,polarity,DNN,0.9030622624699256,0.5114157757337072,spacy,,75.87035322189331,1.4923021793
0,polarity,DNN,1.0,0.3666666666666667,l0,,61.260510206222534,1.4759280682
1,polarity,DNN,0.9999999999999998,0.3223768055998519,pairwise,,61.260510206222534,1.4759280682
2,polarity,DNN,0.9999999999999998,0.43301270189221935,cosine,,61.260510206222534,1.4759280682
3,polarity,DNN,1.0,0.8011068752027302,spacy,,61.260510206222534,1.4759280682
0,polarity,DNN,0.6666666666666666,0.0,l0,,51.540101766586304,1.4881634712
1,polarity,DNN,0.5031026124151313,0.0,pairwise,,51.540101766586304,1.4881634712
2,polarity,DNN,0.6666666666666667,0.0,cosine,,51.540101766586304,1.4881634712
3,polarity,DNN,0.8859489490029894,0.3697321238468302,spacy,,51.540101766586304,1.4881634712
0,polarity,DNN,0.8333333333333334,0.5,l0,,64.73918318748474,1.4791297913
1,polarity,DNN,0.7168117414430624,0.3360969272762574,pairwise,,64.73918318748474,1.4791297913
2,polarity,DNN,0.8333333333333335,0.5000000000000001,cosine,,64.73918318748474,1.4791297913
3,polarity,DNN,0.947858568691474,0.7174183543259817,spacy,,64.73918318748474,1.4791297913
0,polarity,DNN,0.75,0.0,l0,,40.768099308013916,1.4346675872999999
1,polarity,DNN,0.5797386715376657,0.0,pairwise,,40.768099308013916,1.4346675872999999
2,polarity,DNN,0.7071067811865475,0.0,cosine,,40.768099308013916,1.4346675872999999
3,polarity,DNN,0.8729393398539851,0.32598022450713976,spacy,,40.768099308013916,1.4346675872999999
0,polarity,DNN,0.4,0.8,l0,,35.86874771118164,1.5001409054
1,polarity,DNN,0.29121941856368966,0.6029748160380572,pairwise,,35.86874771118164,1.5001409054
2,polarity,DNN,0.3999999999999999,0.7999999999999998,cosine,,35.86874771118164,1.5001409054
3,polarity,DNN,0.7611530109557411,0.9239906338854231,spacy,,35.86874771118164,1.5001409054
0,polarity,DNN,1.0,0.0,l0,,16.895917892456055,1.4911181927000001
1,polarity,DNN,1.0,0.0,pairwise,,16.895917892456055,1.4911181927000001
2,polarity,DNN,1.0,0.0,cosine,,16.895917892456055,1.4911181927000001
3,polarity,DNN,1.0,0.0,spacy,,16.895917892456055,1.4911181927000001
0,polarity,DNN,0.5,0.5,l0,,60.52635645866394,1.4548988342
1,polarity,DNN,0.3360969272762575,0.3360969272762575,pairwise,,60.52635645866394,1.4548988342
2,polarity,DNN,0.5,0.5,cosine,,60.52635645866394,1.4548988342
3,polarity,DNN,0.8757643486363321,0.6590990582191791,spacy,,60.52635645866394,1.4548988342
0,polarity,DNN,0.8571428571428571,0.6696428571428572,l0,,54.50022912025452,1.4892158508
1,polarity,DNN,0.7523197619890014,0.5056055588739692,pairwise,,54.50022912025452,1.4892158508
2,polarity,DNN,0.857142857142857,0.6681531047810609,cosine,,54.50022912025452,1.4892158508
3,polarity,DNN,0.9673314959908409,0.837205156795741,spacy,,54.50022912025452,1.4892158508
0,polarity,DNN,0.6857142857142857,0.17142857142857143,l0,,60.6461021900177,1.5047619343
1,polarity,DNN,0.5193879933129156,0.09349477497536716,pairwise,,60.6461021900177,1.5047619343
2,polarity,DNN,0.6761234037828131,0.16903085094570328,cosine,,60.6461021900177,1.5047619343
3,polarity,DNN,0.8466709799687843,0.5078750285884905,spacy,,60.6461021900177,1.5047619343
0,polarity,DNN,0.8333333333333334,0.15476190476190477,l0,,44.80825996398926,1.1174590588
1,polarity,DNN,0.6694188517266485,0.10163066979112656,pairwise,,44.80825996398926,1.1174590588
2,polarity,DNN,0.8333333333333335,0.1543033499620919,cosine,,44.80825996398926,1.1174590588
3,polarity,DNN,0.9521385212776645,0.35709949987155876,spacy,,44.80825996398926,1.1174590588
0,polarity,DNN,0.5,0.11805555555555555,l0,,80.07733416557312,1.1094257832
1,polarity,DNN,0.33609692727625745,0.06744304769296747,pairwise,,80.07733416557312,1.1094257832
2,polarity,DNN,0.4999999999999999,0.1178511301977579,cosine,,80.07733416557312,1.1094257832
3,polarity,DNN,0.8317173987267826,0.6205044738898271,spacy,,80.07733416557312,1.1094257832
0,polarity,DNN,0.4772727272727273,0.18333333333333335,l0,,93.23419284820557,1.1122000217
1,polarity,DNN,0.2670453137166025,0.22969571945631692,pairwise,,93.23419284820557,1.1122000217
