,Unnamed: 0,Unnamed: 0.1,perplexity,dataset name,model,method,vectorizer
3785,3785,0,5.179929256439209,polarity,dnn_128,growing_net,CountVectorizer
3786,3786,0,5.517279624938965,polarity,dnn_128,growing_net,CountVectorizer
3787,3787,0,6.318606376647949,polarity,dnn_128,growing_net,CountVectorizer
3788,3788,0,5.602405071258545,polarity,dnn_128,growing_net,CountVectorizer
3789,3789,0,6.980876445770264,polarity,dnn_128,growing_net,CountVectorizer
3790,3790,0,6.269184589385986,polarity,dnn_128,growing_net,CountVectorizer
3791,3791,0,5.132791042327881,polarity,dnn_128,growing_net,CountVectorizer
3792,3792,0,5.56788969039917,polarity,dnn_128,growing_net,CountVectorizer
3793,3793,0,5.159514904022217,polarity,dnn_128,growing_net,CountVectorizer
3794,3794,0,4.784368515014648,polarity,dnn_128,growing_net,CountVectorizer
3795,3795,0,7.090188503265381,polarity,dnn_128,growing_net,CountVectorizer
3796,3796,0,5.624545097351074,polarity,dnn_128,growing_net,CountVectorizer
3797,3797,0,5.227447509765625,polarity,dnn_128,growing_net,CountVectorizer
3798,3798,0,6.733110904693604,polarity,dnn_128,growing_net,CountVectorizer
3799,3799,0,6.198295593261719,polarity,dnn_128,growing_net,CountVectorizer
3800,3800,0,6.287150859832764,polarity,dnn_256,growing_net,CountVectorizer
3801,3801,0,5.944245338439941,polarity,dnn_256,growing_net,CountVectorizer
3802,3802,0,6.984326362609863,polarity,dnn_256,growing_net,CountVectorizer
3803,3803,0,4.919734954833984,polarity,dnn_256,growing_net,CountVectorizer
3804,3804,0,4.743093967437744,polarity,dnn_256,growing_net,CountVectorizer
3805,3805,0,7.186104774475098,polarity,dnn_256,growing_net,CountVectorizer
3806,3806,0,6.124380111694336,polarity,dnn_256,growing_net,CountVectorizer
3807,3807,0,6.764833927154541,polarity,dnn_256,growing_net,CountVectorizer
3808,3808,0,5.001124382019043,polarity,dnn_256,growing_net,CountVectorizer
3809,3809,0,7.812066078186035,polarity,dnn_256,growing_net,CountVectorizer
3810,3810,0,4.615973949432373,polarity,dnn_256,growing_net,CountVectorizer
3811,3811,0,5.70589542388916,polarity,dnn_256,growing_net,CountVectorizer
3812,3812,0,5.015020847320557,polarity,dnn_256,growing_net,CountVectorizer
3813,3813,0,5.38422155380249,polarity,dnn_256,growing_net,CountVectorizer
3814,3814,0,5.956027030944824,polarity,dnn_256,growing_net,CountVectorizer
3815,3815,0,5.843918800354004,polarity,dnn_256,growing_net,CountVectorizer
3816,3816,0,4.752981662750244,polarity,dnn_256,growing_net,CountVectorizer
3817,3817,0,8.041570663452148,polarity,dnn_256,growing_net,CountVectorizer
3818,3818,0,6.032664775848389,polarity,dnn_256,growing_net,CountVectorizer
3819,3819,0,6.250560760498047,polarity,dnn_256,growing_net,CountVectorizer
3820,3820,0,5.95750904083252,polarity,dnn_256,growing_net,CountVectorizer
3821,3821,0,5.453520774841309,polarity,dnn_256,growing_net,CountVectorizer
3822,3822,0,4.10486364364624,polarity,dnn_256,growing_net,CountVectorizer
3823,3823,0,6.360873699188232,polarity,dnn_256,growing_net,CountVectorizer
3824,3824,0,4.246944904327393,polarity,dnn_256,growing_net,CountVectorizer
3825,3825,0,7.018082618713379,polarity,dnn_256,growing_net,CountVectorizer
3826,3826,0,4.878562927246094,polarity,dnn_256,growing_net,CountVectorizer
3827,3827,0,6.540627479553223,polarity,dnn_256,growing_net,CountVectorizer
3828,3828,0,6.7409539222717285,polarity,dnn_256,growing_net,CountVectorizer
3829,3829,0,7.187422752380371,polarity,dnn_256,growing_net,CountVectorizer
3830,3830,0,8.128870964050293,polarity,dnn_256,growing_net,CountVectorizer
3831,3831,0,5.9543890953063965,polarity,dnn_256,growing_net,CountVectorizer
3832,3832,0,6.536815166473389,polarity,dnn_256,growing_net,CountVectorizer
3833,3833,0,4.242368221282959,polarity,dnn_256,growing_net,CountVectorizer
3834,3834,0,9.341617584228516,polarity,dnn_256,growing_net,CountVectorizer
3835,3835,0,4.767910480499268,polarity,dnn_256,growing_net,CountVectorizer
3836,3836,0,4.229835510253906,polarity,dnn_256,growing_net,CountVectorizer
3837,3837,0,6.767693042755127,polarity,dnn_256,growing_net,CountVectorizer
3838,3838,0,6.501104831695557,polarity,dnn_256,growing_net,CountVectorizer
3839,3839,0,5.734510898590088,polarity,dnn_256,growing_net,CountVectorizer
3840,3840,0,5.884366512298584,polarity,dnn_256,growing_net,CountVectorizer
3841,3841,0,5.887203216552734,polarity,dnn_256,growing_net,CountVectorizer
3842,3842,0,5.226973056793213,polarity,dnn_256,growing_net,CountVectorizer
3843,3843,0,6.247066020965576,polarity,dnn_256,growing_net,CountVectorizer
3844,3844,0,5.255632400512695,polarity,dnn_256,growing_net,CountVectorizer
3845,3845,0,3.934092044830322,polarity,dnn_256,growing_net,CountVectorizer
3846,3846,0,6.21969747543335,polarity,dnn_256,growing_net,CountVectorizer
3847,3847,0,4.348857879638672,polarity,dnn_256,growing_net,CountVectorizer
3848,3848,0,4.640872001647949,polarity,dnn_256,growing_net,CountVectorizer
3849,3849,0,4.969919204711914,polarity,dnn_256,growing_net,CountVectorizer
3850,3850,0,4.983740329742432,polarity,dnn_256,growing_net,CountVectorizer
3851,3851,0,5.581064224243164,polarity,dnn_256,growing_net,CountVectorizer
3852,3852,0,4.9245710372924805,polarity,dnn_256,growing_net,CountVectorizer
3853,3853,0,6.786121845245361,polarity,dnn_256,growing_net,CountVectorizer
3854,3854,0,4.751533508300781,polarity,dnn_256,growing_net,CountVectorizer
3855,3855,0,8.45244312286377,polarity,dnn_256,growing_net,CountVectorizer
3856,3856,0,6.561820983886719,polarity,dnn_256,growing_net,CountVectorizer
3857,3857,0,4.814366817474365,polarity,dnn_256,growing_net,CountVectorizer
3858,3858,0,7.114414215087891,polarity,dnn_256,growing_net,CountVectorizer
3859,3859,0,5.964408874511719,polarity,dnn_256,growing_net,CountVectorizer
3860,3860,0,4.146109580993652,polarity,dnn_256,growing_net,CountVectorizer
3861,3861,0,4.476130485534668,polarity,dnn_256,growing_net,CountVectorizer
3862,3862,0,4.739015102386475,polarity,dnn_256,growing_net,CountVectorizer
3863,3863,0,5.606242656707764,polarity,dnn_256,growing_net,CountVectorizer
3864,3864,0,3.926078319549561,polarity,dnn_256,growing_net,CountVectorizer
3865,3865,0,6.695442199707031,polarity,dnn_256,growing_net,CountVectorizer
3866,3866,0,5.224690437316895,polarity,dnn_256,growing_net,CountVectorizer
3867,3867,0,6.227436065673828,polarity,dnn_256,growing_net,CountVectorizer
3868,3868,0,5.685286045074463,polarity,dnn_256,growing_net,CountVectorizer
3869,3869,0,6.129246234893799,polarity,dnn_256,growing_net,CountVectorizer
3870,3870,0,5.033450603485107,polarity,dnn_256,growing_net,CountVectorizer
3871,3871,0,5.2198405265808105,polarity,dnn_256,growing_net,CountVectorizer
3872,3872,0,6.654313087463379,polarity,dnn_256,growing_net,CountVectorizer
3873,3873,0,5.162388801574707,polarity,dnn_256,growing_net,CountVectorizer
3874,3874,0,4.776431083679199,polarity,dnn_256,growing_net,CountVectorizer
3875,3875,0,5.586295127868652,polarity,dnn_256,growing_net,CountVectorizer
3876,3876,0,6.47802734375,polarity,dnn_256,growing_net,CountVectorizer
3877,3877,0,5.099689483642578,polarity,dnn_256,growing_net,CountVectorizer
3878,3878,0,3.9244015216827393,polarity,dnn_256,growing_net,CountVectorizer
3879,3879,0,5.714814186096191,polarity,dnn_256,growing_net,CountVectorizer
3880,3880,0,5.85905122756958,polarity,dnn_256,growing_net,CountVectorizer
3881,3881,0,7.967034339904785,polarity,dnn_256,growing_net,CountVectorizer
3882,3882,0,5.269184589385986,polarity,dnn_256,growing_net,CountVectorizer
3883,3883,0,6.520977020263672,polarity,dnn_256,growing_net,CountVectorizer
3884,3884,0,4.817234516143799,polarity,dnn_256,growing_net,CountVectorizer
3885,3885,0,5.064466953277588,polarity,dnn_256,growing_net,CountVectorizer
3886,3886,0,4.544511318206787,polarity,dnn_256,growing_net,CountVectorizer
3887,3887,0,5.877933502197266,polarity,dnn_256,growing_net,CountVectorizer
3888,3888,0,5.361477375030518,polarity,dnn_256,growing_net,CountVectorizer
3889,3889,0,6.93079948425293,polarity,dnn_256,growing_net,CountVectorizer
3890,3890,0,5.794991970062256,polarity,dnn_256,growing_net,CountVectorizer
3891,3891,0,5.9405388832092285,polarity,dnn_256,growing_net,CountVectorizer
3892,3892,0,5.9126739501953125,polarity,dnn_256,growing_net,CountVectorizer
3893,3893,0,4.647835731506348,polarity,dnn_256,growing_net,CountVectorizer
3894,3894,0,5.461973190307617,polarity,dnn_256,growing_net,CountVectorizer
3895,3895,0,6.660533428192139,polarity,dnn_256,growing_net,CountVectorizer
3896,3896,0,5.768879890441895,polarity,dnn_256,growing_net,CountVectorizer
3897,3897,0,4.263920783996582,polarity,dnn_256,growing_net,CountVectorizer
3898,3898,0,5.50067138671875,polarity,dnn_256,growing_net,CountVectorizer
3899,3899,0,5.763759136199951,polarity,dnn_256,growing_net,CountVectorizer
3900,3900,0,6.980489730834961,polarity,bert,growing_net,CountVectorizer
3901,3901,0,6.0920844078063965,polarity,bert,growing_net,CountVectorizer
3902,3902,0,5.055275917053223,polarity,bert,growing_net,CountVectorizer
3903,3903,0,4.4991068840026855,polarity,bert,growing_net,CountVectorizer
3904,3904,0,5.324057579040527,polarity,bert,growing_net,CountVectorizer
3905,3905,0,5.981246948242188,polarity,bert,growing_net,CountVectorizer
3906,3906,0,6.089624881744385,polarity,bert,growing_net,CountVectorizer
3907,3907,0,4.453857898712158,polarity,bert,growing_net,CountVectorizer
3908,3908,0,4.593313217163086,polarity,bert,growing_net,CountVectorizer
3909,3909,0,5.995130062103272,polarity,bert,growing_net,CountVectorizer
3910,3910,0,5.114181041717529,polarity,bert,growing_net,CountVectorizer
3911,3911,0,4.919855117797852,polarity,bert,growing_net,CountVectorizer
3912,3912,0,5.419845581054688,polarity,bert,growing_net,CountVectorizer
3913,3913,0,5.129005432128906,polarity,bert,growing_net,CountVectorizer
3914,3914,0,5.2340521812438965,polarity,bert,growing_net,CountVectorizer
3915,3915,0,6.538978099822998,polarity,bert,growing_net,CountVectorizer
3916,3916,0,5.421469688415527,polarity,bert,growing_net,CountVectorizer
3917,3917,0,6.493666648864746,polarity,bert,growing_net,CountVectorizer
3918,3918,0,5.723764896392822,polarity,bert,growing_net,CountVectorizer
3919,3919,0,5.5232343673706055,polarity,bert,growing_net,CountVectorizer
3920,3920,0,5.682994842529297,polarity,bert,growing_net,CountVectorizer
3921,3921,0,6.445123672485352,polarity,bert,growing_net,CountVectorizer
3922,3922,0,4.4355878829956055,polarity,bert,growing_net,CountVectorizer
3923,3923,0,4.998743534088135,polarity,bert,growing_net,CountVectorizer
3924,3924,0,4.022857189178467,polarity,bert,growing_net,CountVectorizer
3925,3925,0,6.006507396697998,polarity,bert,growing_net,CountVectorizer
3926,3926,0,6.813172817230225,polarity,bert,growing_net,CountVectorizer
3927,3927,0,5.821271896362305,polarity,bert,growing_net,CountVectorizer
3928,3928,0,5.408139705657959,polarity,bert,growing_net,CountVectorizer
3929,3929,0,4.009261131286621,polarity,bert,growing_net,CountVectorizer
3930,3930,0,4.389948844909668,polarity,bert,growing_net,CountVectorizer
3931,3931,0,3.809201002120972,polarity,bert,growing_net,CountVectorizer
3932,3932,0,6.6905388832092285,polarity,bert,growing_net,CountVectorizer
3933,3933,0,5.487318515777588,polarity,bert,growing_net,CountVectorizer
3934,3934,0,5.590702533721924,polarity,bert,growing_net,CountVectorizer
3935,3935,0,5.526586532592773,polarity,bert,growing_net,CountVectorizer
3936,3936,0,5.025805950164795,polarity,bert,growing_net,CountVectorizer
3937,3937,0,5.437983512878418,polarity,bert,growing_net,CountVectorizer
3938,3938,0,4.827425479888916,polarity,bert,growing_net,CountVectorizer
3939,3939,0,6.170822143554688,polarity,bert,growing_net,CountVectorizer
3940,3940,0,4.83843994140625,polarity,bert,growing_net,CountVectorizer
3941,3941,0,3.589750289916992,polarity,bert,growing_net,CountVectorizer
3942,3942,0,6.692276954650879,polarity,bert,growing_net,CountVectorizer
3943,3943,0,4.139390468597412,polarity,bert,growing_net,CountVectorizer
3944,3944,0,3.681772232055664,polarity,bert,growing_net,CountVectorizer
3945,3945,0,5.796571731567383,polarity,bert,growing_net,CountVectorizer
3946,3946,0,5.818355083465576,polarity,bert,growing_net,CountVectorizer
3947,3947,0,4.2594895362854,polarity,bert,growing_net,CountVectorizer
3948,3948,0,5.662194728851318,polarity,bert,growing_net,CountVectorizer
3949,3949,0,3.434962749481201,polarity,bert,growing_net,CountVectorizer
3950,3950,0,4.166888236999512,polarity,bert,growing_net,CountVectorizer
3951,3951,0,5.014649868011475,polarity,bert,growing_net,CountVectorizer
3952,3952,0,6.611111640930176,polarity,bert,growing_net,CountVectorizer
3953,3953,0,4.371217727661133,polarity,bert,growing_net,CountVectorizer
3954,3954,0,5.340733528137207,polarity,bert,growing_net,CountVectorizer
3955,3955,0,5.420941352844238,polarity,bert,growing_net,CountVectorizer
3956,3956,0,4.718730926513672,polarity,bert,growing_net,CountVectorizer
3957,3957,0,4.164262294769287,polarity,bert,growing_net,CountVectorizer
3958,3958,0,6.097468852996826,polarity,bert,growing_net,CountVectorizer
3959,3959,0,4.075336456298828,polarity,bert,growing_net,CountVectorizer
3960,3960,0,6.244883060455322,polarity,bert,growing_net,CountVectorizer
3961,3961,0,5.463805198669434,polarity,bert,growing_net,CountVectorizer
3962,3962,0,4.415779113769531,polarity,bert,growing_net,CountVectorizer
3963,3963,0,5.200042724609375,polarity,bert,growing_net,CountVectorizer
3964,3964,0,6.457849025726318,polarity,bert,growing_net,CountVectorizer
3965,3965,0,5.780014514923096,polarity,bert,growing_net,CountVectorizer
3966,3966,0,5.045291900634766,polarity,bert,growing_net,CountVectorizer
3967,3967,0,5.819369792938232,polarity,bert,growing_net,CountVectorizer
3968,3968,0,4.706889629364014,polarity,bert,growing_net,CountVectorizer
3969,3969,0,4.871982097625732,polarity,bert,growing_net,CountVectorizer
3970,3970,0,4.56296968460083,polarity,bert,growing_net,CountVectorizer
3971,3971,0,6.163949489593506,polarity,bert,growing_net,CountVectorizer
3972,3972,0,5.738133430480957,polarity,bert,growing_net,CountVectorizer
3973,3973,0,7.390944480895996,polarity,bert,growing_net,CountVectorizer
3974,3974,0,6.019872188568115,polarity,bert,growing_net,CountVectorizer
3975,3975,0,6.458031177520752,polarity,bert,growing_net,CountVectorizer
3976,3976,0,5.160662651062012,polarity,bert,growing_net,CountVectorizer
3977,3977,0,5.916496753692627,polarity,bert,growing_net,CountVectorizer
3978,3978,0,4.533470630645752,polarity,bert,growing_net,CountVectorizer
3979,3979,0,4.402087688446045,polarity,bert,growing_net,CountVectorizer
3980,3980,0,5.729285717010498,polarity,bert,growing_net,CountVectorizer
3981,3981,0,5.486990451812744,polarity,bert,growing_net,CountVectorizer
3982,3982,0,6.2296905517578125,polarity,bert,growing_net,CountVectorizer
3983,3983,0,5.28059196472168,polarity,bert,growing_net,CountVectorizer
3984,3984,0,3.820937156677246,polarity,bert,growing_net,CountVectorizer
3985,3985,0,4.470342636108398,polarity,bert,growing_net,CountVectorizer
3986,3986,0,4.489263534545898,polarity,bert,growing_net,CountVectorizer
3987,3987,0,6.191540718078613,polarity,bert,growing_net,CountVectorizer
3988,3988,0,5.111915588378906,polarity,bert,growing_net,CountVectorizer
3989,3989,0,3.8906421661376953,polarity,bert,growing_net,CountVectorizer
3990,3990,0,5.932043075561523,polarity,bert,growing_net,CountVectorizer
3991,3991,0,5.806005477905273,polarity,bert,growing_net,CountVectorizer
3992,3992,0,5.343807220458984,polarity,bert,growing_net,CountVectorizer
3993,3993,0,4.710293769836426,polarity,bert,growing_net,CountVectorizer
3994,3994,0,5.686645030975342,polarity,bert,growing_net,CountVectorizer
3995,3995,0,5.61347770690918,polarity,bert,growing_net,CountVectorizer
3996,3996,0,7.087606906890869,polarity,bert,growing_net,CountVectorizer
3997,3997,0,4.753993511199951,polarity,bert,growing_net,CountVectorizer
3998,3998,0,5.595516204833984,polarity,bert,growing_net,CountVectorizer
3999,3999,0,4.349467754364014,polarity,bert,growing_net,CountVectorizer
4000,4000,0,8.009916305541992,fake,rf,growing_net,CountVectorizer
4001,4001,0,6.89045000076294,fake,rf,growing_net,CountVectorizer
4002,4002,0,7.68734884262085,fake,rf,growing_net,CountVectorizer
4003,4003,0,6.971694469451904,fake,rf,growing_net,CountVectorizer
4004,4004,0,7.881515502929687,fake,rf,growing_net,CountVectorizer
4005,4005,0,4.876175403594971,fake,rf,growing_net,CountVectorizer
4006,4006,0,7.473089694976807,fake,rf,growing_net,CountVectorizer
4007,4007,0,6.780144214630127,fake,rf,growing_net,CountVectorizer
4008,4008,0,8.478547096252441,fake,rf,growing_net,CountVectorizer
4009,4009,0,7.958321571350098,fake,rf,growing_net,CountVectorizer
4010,4010,0,8.389472007751465,fake,rf,growing_net,CountVectorizer
4011,4011,0,6.575296878814697,fake,rf,growing_net,CountVectorizer
4012,4012,0,8.595876693725586,fake,rf,growing_net,CountVectorizer
4013,4013,0,6.144067764282227,fake,rf,growing_net,CountVectorizer
4014,4014,0,7.262046337127685,fake,rf,growing_net,CountVectorizer
4015,4015,0,6.909419536590576,fake,rf,growing_net,CountVectorizer
4016,4016,0,4.956363201141357,fake,rf,growing_net,CountVectorizer
4017,4017,0,7.632575035095215,fake,rf,growing_net,CountVectorizer
4018,4018,0,7.811008930206299,fake,rf,growing_net,CountVectorizer
4019,4019,0,5.2280120849609375,fake,rf,growing_net,CountVectorizer
4020,4020,0,5.314759254455566,fake,rf,growing_net,CountVectorizer
4021,4021,0,5.893930912017822,fake,rf,growing_net,CountVectorizer
4022,4022,0,4.883285999298096,fake,rf,growing_net,CountVectorizer
4023,4023,0,9.59879207611084,fake,rf,growing_net,CountVectorizer
4024,4024,0,8.073626518249512,fake,rf,growing_net,CountVectorizer
4025,4025,0,6.557674407958984,fake,rf,growing_net,CountVectorizer
4026,4026,0,6.848142147064209,fake,rf,growing_net,CountVectorizer
4027,4027,0,6.279420852661133,fake,rf,growing_net,CountVectorizer
4028,4028,0,7.386074542999268,fake,rf,growing_net,CountVectorizer
4029,4029,0,8.602347373962402,fake,rf,growing_net,CountVectorizer
4030,4030,0,6.702277660369873,fake,rf,growing_net,CountVectorizer
4031,4031,0,7.592620372772217,fake,rf,growing_net,CountVectorizer
4032,4032,0,5.359905242919922,fake,rf,growing_net,CountVectorizer
4033,4033,0,7.429668426513672,fake,rf,growing_net,CountVectorizer
4034,4034,0,9.488176345825195,fake,rf,growing_net,CountVectorizer
4035,4035,0,7.485435962677002,fake,rf,growing_net,CountVectorizer
4036,4036,0,7.988806247711182,fake,rf,growing_net,CountVectorizer
4037,4037,0,7.379788875579834,fake,rf,growing_net,CountVectorizer
4038,4038,0,6.300205230712891,fake,rf,growing_net,CountVectorizer
4039,4039,0,4.624607086181641,fake,rf,growing_net,CountVectorizer
4040,4040,0,7.735772132873535,fake,rf,growing_net,CountVectorizer
4041,4041,0,6.312427520751953,fake,rf,growing_net,CountVectorizer
4042,4042,0,6.860186576843262,fake,rf,growing_net,CountVectorizer
4043,4043,0,6.489267826080322,fake,rf,growing_net,CountVectorizer
4044,4044,0,7.18471622467041,fake,rf,growing_net,CountVectorizer
4045,4045,0,8.28022289276123,fake,rf,growing_net,CountVectorizer
4046,4046,0,9.527201652526855,fake,rf,growing_net,CountVectorizer
4047,4047,0,6.374457359313965,fake,rf,growing_net,CountVectorizer
4048,4048,0,5.740460395812988,fake,rf,growing_net,CountVectorizer
4049,4049,0,7.548690319061279,fake,rf,growing_net,CountVectorizer
4050,4050,0,6.701386451721191,fake,rf,growing_net,CountVectorizer
4051,4051,0,6.65772819519043,fake,rf,growing_net,CountVectorizer
4052,4052,0,7.73908805847168,fake,rf,growing_net,CountVectorizer
4053,4053,0,5.250887393951416,fake,rf,growing_net,CountVectorizer
4054,4054,0,7.410255908966064,fake,rf,growing_net,CountVectorizer
4055,4055,0,7.5242018699646,fake,rf,growing_net,CountVectorizer
4056,4056,0,5.20905351638794,fake,rf,growing_net,CountVectorizer
4057,4057,0,7.146903991699219,fake,rf,growing_net,CountVectorizer
4058,4058,0,5.799435138702393,fake,rf,growing_net,CountVectorizer
4059,4059,0,5.13111686706543,fake,rf,growing_net,CountVectorizer
4060,4060,0,6.791390895843506,fake,rf,growing_net,CountVectorizer
4061,4061,0,6.531686305999756,fake,rf,growing_net,CountVectorizer
4062,4062,0,8.28033447265625,fake,rf,growing_net,CountVectorizer
4063,4063,0,7.183477401733398,fake,rf,growing_net,CountVectorizer
4064,4064,0,6.2414984703063965,fake,rf,growing_net,CountVectorizer
4065,4065,0,4.990480422973633,fake,rf,growing_net,CountVectorizer
4066,4066,0,10.32607364654541,fake,rf,growing_net,CountVectorizer
4067,4067,0,7.989402294158935,fake,rf,growing_net,CountVectorizer
4068,4068,0,7.132034778594971,fake,rf,growing_net,CountVectorizer
4069,4069,0,6.730249404907227,fake,rf,growing_net,CountVectorizer
4070,4070,0,7.217954635620117,fake,rf,growing_net,CountVectorizer
4071,4071,0,5.256960868835449,fake,rf,growing_net,CountVectorizer
4072,4072,0,5.469569206237793,fake,rf,growing_net,CountVectorizer
4073,4073,0,6.73308801651001,fake,rf,growing_net,CountVectorizer
4074,4074,0,6.406987190246582,fake,rf,growing_net,CountVectorizer
4075,4075,0,6.545693874359131,fake,rf,growing_net,CountVectorizer
4076,4076,0,6.612751007080078,fake,rf,growing_net,CountVectorizer
4077,4077,0,6.901364326477051,fake,rf,growing_net,CountVectorizer
4078,4078,0,6.3580169677734375,fake,rf,growing_net,CountVectorizer
4079,4079,0,5.244286060333252,fake,rf,growing_net,CountVectorizer
4080,4080,0,7.094252586364746,fake,rf,growing_net,CountVectorizer
4081,4081,0,6.708820343017578,fake,rf,growing_net,CountVectorizer
4082,4082,0,7.170077323913574,fake,rf,growing_net,CountVectorizer
4083,4083,0,5.873349666595459,fake,rf,growing_net,CountVectorizer
4084,4084,0,7.293838977813721,fake,rf,growing_net,CountVectorizer
4085,4085,0,7.294464111328125,fake,rf,growing_net,CountVectorizer
4086,4086,0,9.072864532470703,fake,rf,growing_net,CountVectorizer
4087,4087,0,6.265027046203613,fake,rf,growing_net,CountVectorizer
4088,4088,0,5.74806022644043,fake,rf,growing_net,CountVectorizer
4089,4089,0,5.183627128601074,fake,rf,growing_net,CountVectorizer
4090,4090,0,6.720073699951172,fake,rf,growing_net,CountVectorizer
4091,4091,0,6.089351177215576,fake,rf,growing_net,CountVectorizer
4092,4092,0,7.434168815612793,fake,rf,growing_net,CountVectorizer
4093,4093,0,5.811196804046631,fake,rf,growing_net,CountVectorizer
4094,4094,0,7.11425256729126,fake,rf,growing_net,CountVectorizer
4095,4095,0,5.671782493591309,fake,rf,growing_net,CountVectorizer
4096,4096,0,4.876500129699707,fake,rf,growing_net,CountVectorizer
4097,4097,0,9.127002716064451,fake,rf,growing_net,CountVectorizer
4098,4098,0,6.421888828277588,fake,rf,growing_net,CountVectorizer
4099,4099,0,5.895767688751221,fake,rf,growing_net,CountVectorizer
4100,4100,0,7.266224384307861,fake,rf,growing_net,CountVectorizer
4101,4101,0,7.343930721282959,fake,rf,growing_net,CountVectorizer
4102,4102,0,5.552902698516846,fake,rf,growing_net,CountVectorizer
4103,4103,0,8.317126274108887,fake,rf,growing_net,CountVectorizer
4104,4104,0,6.332893371582031,fake,rf,growing_net,CountVectorizer
4105,4105,0,7.438149452209473,fake,rf,growing_net,CountVectorizer
4106,4106,0,6.819810390472412,fake,rf,growing_net,CountVectorizer
4107,4107,0,5.552976608276367,fake,rf,growing_net,CountVectorizer
4108,4108,0,6.024714469909668,fake,rf,growing_net,CountVectorizer
4109,4109,0,6.824614524841309,fake,rf,growing_net,CountVectorizer
4110,4110,0,6.972076416015625,fake,rf,growing_net,CountVectorizer
4111,4111,0,7.441553115844727,fake,rf,growing_net,CountVectorizer
4112,4112,0,6.122727394104004,fake,rf,growing_net,CountVectorizer
4113,4113,0,5.420965671539307,fake,rf,growing_net,CountVectorizer
4114,4114,0,5.751267433166504,fake,rf,growing_net,CountVectorizer
4115,4115,0,7.15494441986084,fake,rf,growing_net,CountVectorizer
4116,4116,0,6.270297050476074,fake,rf,growing_net,CountVectorizer
4117,4117,0,7.653775691986084,fake,rf,growing_net,CountVectorizer
4118,4118,0,5.883774280548096,fake,rf,growing_net,CountVectorizer
4119,4119,0,5.725297927856445,fake,rf,growing_net,CountVectorizer
4120,4120,0,6.595953464508057,fake,rf,growing_net,CountVectorizer
4121,4121,0,6.365431308746338,fake,rf,growing_net,CountVectorizer
4122,4122,0,9.036284446716309,fake,rf,growing_net,CountVectorizer
4123,4123,0,6.478055477142334,fake,rf,growing_net,CountVectorizer
4124,4124,0,5.284492015838623,fake,rf,growing_net,CountVectorizer
4125,4125,0,6.964210510253906,fake,rf,growing_net,CountVectorizer
4126,4126,0,7.000139236450195,fake,rf,growing_net,CountVectorizer
4127,4127,0,5.697140216827393,fake,rf,growing_net,CountVectorizer
4128,4128,0,5.335244178771973,fake,rf,growing_net,CountVectorizer
4129,4129,0,6.010889530181885,fake,rf,growing_net,CountVectorizer
4130,4130,0,5.547274589538574,fake,rf,growing_net,CountVectorizer
4131,4131,0,5.607913494110107,fake,rf,growing_net,CountVectorizer
4132,4132,0,5.409677028656006,fake,rf,growing_net,CountVectorizer
4133,4133,0,7.894478797912598,fake,rf,growing_net,CountVectorizer
4134,4134,0,6.098200798034668,fake,rf,growing_net,CountVectorizer
4135,4135,0,6.385274887084961,fake,rf,growing_net,CountVectorizer
4136,4136,0,6.278716087341309,fake,rf,growing_net,CountVectorizer
4137,4137,0,7.303694248199463,fake,rf,growing_net,CountVectorizer
4138,4138,0,8.592700958251953,fake,rf,growing_net,CountVectorizer
4139,4139,0,7.158337116241455,fake,rf,growing_net,CountVectorizer
4140,4140,0,5.980693817138672,fake,rf,growing_net,CountVectorizer
4141,4141,0,5.463248252868652,fake,rf,growing_net,CountVectorizer
4142,4142,0,4.945511341094971,fake,rf,growing_net,CountVectorizer
4143,4143,0,6.494444847106934,fake,rf,growing_net,CountVectorizer
4144,4144,0,7.367359638214111,fake,rf,growing_net,CountVectorizer
4145,4145,0,8.133830070495605,fake,rf,growing_net,CountVectorizer
4146,4146,0,8.874791145324707,fake,rf,growing_net,CountVectorizer
4147,4147,0,5.8539204597473145,fake,rf,growing_net,CountVectorizer
4148,4148,0,6.8470964431762695,fake,rf,growing_net,CountVectorizer
4149,4149,0,8.458378791809082,fake,rf,growing_net,CountVectorizer
4150,4150,0,4.794588565826416,fake,rf,growing_net,CountVectorizer
4151,4151,0,7.194297790527344,fake,rf,growing_net,CountVectorizer
4152,4152,0,7.754183292388916,fake,rf,growing_net,CountVectorizer
4153,4153,0,9.320073127746582,fake,rf,growing_net,CountVectorizer
4154,4154,0,6.039454936981201,fake,rf,growing_net,CountVectorizer
4155,4155,0,8.752963066101074,fake,rf,growing_net,CountVectorizer
4156,4156,0,6.285676002502441,fake,rf,growing_net,CountVectorizer
4157,4157,0,5.487185478210449,fake,rf,growing_net,CountVectorizer
4158,4158,0,7.275468826293945,fake,rf,growing_net,CountVectorizer
4159,4159,0,6.392431735992432,fake,rf,growing_net,CountVectorizer
4160,4160,0,6.012173175811768,fake,rf,growing_net,CountVectorizer
4161,4161,0,7.904463291168213,fake,rf,growing_net,CountVectorizer
4162,4162,0,6.017478466033936,fake,rf,growing_net,CountVectorizer
4163,4163,0,8.11229133605957,fake,rf,growing_net,CountVectorizer
4164,4164,0,5.191537380218506,fake,rf,growing_net,CountVectorizer
4165,4165,0,7.935545921325684,fake,rf,growing_net,CountVectorizer
4166,4166,0,8.680438041687012,fake,rf,growing_net,CountVectorizer
